,Epoch,Train_Loss,Test_Loss
0,1,0.09631137363612652,5.13607120513916
1,2,0.09452641586011107,4.9959079424540205
2,3,0.044216344471682205,4.81851847966512
3,4,0.046918240121819756,4.540109634399414
4,5,0.08189098757099021,5.101523319880168
5,6,0.0417633420703086,6.005456924438477
6,7,0.04112621845508164,5.221390565236409
7,8,0.063016449439932,5.5730462074279785
8,9,0.06857726011763919,5.667751471201579
9,10,0.05456178897822445,6.155677795410156
10,11,0.043260246853936805,5.47205114364624
11,12,0.028694608291103083,5.74090035756429
12,13,0.021304483525454998,5.82487154006958
13,14,0.05329263447360559,6.059106349945068
14,15,0.05057290937243537,5.737410704294841
15,16,0.02390628377906978,6.275375048319499
16,17,0.057672435587102715,5.322615464528401
17,18,0.014606394741514867,5.545015335083008
18,19,0.0515947470610792,5.988357067108154
19,20,0.02898603796281598,5.821774323781331
20,21,0.013812829147685658,5.298360188802083
21,22,0.023767317348921842,5.438450972239177
22,23,0.032799733421680605,5.46260404586792
23,24,0.03494604621929201,5.66111962000529
24,25,0.021246311932124874,5.489378770192464
25,26,0.031619630119001325,5.165330410003662
26,27,0.015856827185912567,5.38039493560791
27,28,0.03358623443637043,5.853726943333943
28,29,0.016120224640789358,5.636178652445476
29,30,0.011732652169567618,5.558138291041057
30,31,0.02392616789703342,5.564494212468465
31,32,0.024904073988595468,5.789920330047607
32,33,0.009339580968530341,5.918739954630534
33,34,0.006392173977060752,6.178657293319702
34,35,0.009920340920375153,6.290583769480388
35,36,0.010747248042290184,6.153562863667806
36,37,0.013865266926586628,6.067824204762776
37,38,0.005570194123058834,5.4528811772664385
38,39,0.00958627078216523,5.631920576095581
39,40,0.005611350320660594,6.474772612253825
40,41,0.02456540917046368,6.071741422017415
41,42,0.007633352070115507,6.412008126576741
42,43,0.013598198547366668,5.820768674214681
43,44,0.007355799041265113,5.8123423258463545
44,45,0.011241958349604498,6.1521382331848145
45,46,0.015992481832985173,5.632314364115397
46,47,0.006734802213031799,6.032107671101888
47,48,0.00918867424744266,5.511263847351074
48,49,0.0034047029065814886,5.2944566408793134
49,50,0.005822453817183321,6.406434694925944
